# energy grid [eV]     ieps_x  ieps_y  ieps_z
#
    7.327960961    1.787331679    1.787354118    1.442269341
    7.347979980    1.784905825    1.784928255    1.441592375
    7.367998999    1.782492640    1.782515061    1.440916008
    7.388018018    1.780092026    1.780114438    1.440240243
    7.408037037    1.777703887    1.777726289    1.439565082
    7.428056056    1.775328126    1.775350519    1.438890528
    7.448075075    1.772964650    1.772987032    1.438216584
    7.468094094    1.770613363    1.770635735    1.437543253
    7.488113113    1.768274173    1.768296535    1.436870537
    7.508132132    1.765946988    1.765969340    1.436198439
    7.528151151    1.763631717    1.763654059    1.435526963
    7.548170170    1.761328269    1.761350600    1.434856109
    7.568189189    1.759036555    1.759058875    1.434185883
    7.588208208    1.756756486    1.756778796    1.433516285
    7.608227227    1.754487974    1.754510274    1.432847318
    7.628246246    1.752230934    1.752253222    1.432178986
    7.648265265    1.749985278    1.750007555    1.431511290
    7.668284284    1.747750921    1.747773187    1.430844235
    7.688303303    1.745527779    1.745550034    1.430177821
    7.708322322    1.743315769    1.743338013    1.429512052
    7.728341341    1.741114808    1.741137040    1.428846930
    7.748360360    1.738924813    1.738947034    1.428182458
    7.768379379    1.736745703    1.736767912    1.427518638
    7.788398398    1.734577399    1.734599596    1.426855473
    7.808417417    1.732419820    1.732442005    1.426192965
    7.828436436    1.730272887    1.730295060    1.425531118
    7.848455455    1.728136522    1.728158684    1.424869933
    7.868474474    1.726010648    1.726032798    1.424209412
    7.888493493    1.723895189    1.723917325    1.423549560
    7.908512513    1.721790067    1.721812191    1.422890376
    7.928531532    1.719695208    1.719717320    1.422231866
    7.948550551    1.717610537    1.717632636    1.421574029
    7.968569570    1.715535980    1.715558067    1.420916870
    7.988588589    1.713471465    1.713493539    1.420260390
    8.008607608    1.711416919    1.711438979    1.419604592
    8.028626627    1.709372269    1.709394317    1.418949478
    8.048645646    1.707337445    1.707359479    1.418295051
    8.068664665    1.705312376    1.705334397    1.417641313
    8.088683684    1.703296992    1.703319001    1.416988265
    8.108702703    1.701291225    1.701313220    1.416335911
    8.128721722    1.699295006    1.699316987    1.415684253
    8.148740741    1.697308266    1.697330233    1.415033292
    8.168759760    1.695330938    1.695352892    1.414383032
    8.188778779    1.693362957    1.693384897    1.413733474
    8.208797798    1.691404255    1.691426181    1.413084621
    8.228816817    1.689454768    1.689476680    1.412436475
    8.248835836    1.687514430    1.687536328    1.411789038
    8.268854855    1.685583177    1.685605061    1.411142311
    8.288873874    1.683660945    1.683682815    1.410496298
    8.308892893    1.681747673    1.681769528    1.409851001
    8.328911912    1.679843296    1.679865137    1.409206421
    8.348930931    1.677947753    1.677969579    1.408562560
    8.368949950    1.676060982    1.676082794    1.407919422
    8.388968969    1.674182924    1.674204721    1.407277007
    8.408987988    1.672313517    1.672335300    1.406635318
    8.429007007    1.670452702    1.670474470    1.405994356
    8.449026026    1.668600419    1.668622172    1.405354125
    8.469045045    1.666756610    1.666778348    1.404714625
    8.489064064    1.664921217    1.664942940    1.404075859
    8.509083083    1.663094183    1.663115890    1.403437829
    8.529102102    1.661275449    1.661297142    1.402800537
    8.549121121    1.659464960    1.659486637    1.402163984
    8.569140140    1.657662659    1.657684321    1.401528173
    8.589159159    1.655868491    1.655890138    1.400893105
    8.609178178    1.654082401    1.654104032    1.400258782
    8.629197197    1.652304335    1.652325950    1.399625207
    8.649216216    1.650534237    1.650555836    1.398992380
    8.669235235    1.648772054    1.648793638    1.398360305
    8.689254254    1.647017734    1.647039302    1.397728981
    8.709273273    1.645271224    1.645292775    1.397098413
    8.729292292    1.643532470    1.643554006    1.396468600
    8.749311311    1.641801423    1.641822942    1.395839545
    8.769330330    1.640078029    1.640099533    1.395211250
    8.789349349    1.638362239    1.638383727    1.394583716
    8.809368368    1.636654003    1.636675474    1.393956945
    8.829387387    1.634953269    1.634974723    1.393330939
    8.849406406    1.633259988    1.633281427    1.392705700
    8.869425425    1.631574112    1.631595534    1.392081228
    8.889444444    1.629895592    1.629916997    1.391457526
    8.909463463    1.628224379    1.628245768    1.390834595
    8.929482482    1.626560426    1.626581798    1.390212437
    8.949501502    1.624903685    1.624925040    1.389591054
    8.969520521    1.623254109    1.623275447    1.388970446
    8.989539540    1.621611651    1.621632973    1.388350616
    9.009558559    1.619976266    1.619997571    1.387731565
    9.029577578    1.618347908    1.618369195    1.387113294
    9.049596597    1.616726531    1.616747801    1.386495806
    9.069615616    1.615112089    1.615133343    1.385879101
    9.089634635    1.613504540    1.613525776    1.385263181
    9.109653654    1.611903837    1.611925056    1.384648048
    9.129672673    1.610309938    1.610331139    1.384033702
    9.149691692    1.608722798    1.608743982    1.383420145
    9.169710711    1.607142375    1.607163542    1.382807379
    9.189729730    1.605568627    1.605589776    1.382195405
    9.209748749    1.604001509    1.604022640    1.381584225
    9.229767768    1.602440981    1.602462095    1.380973839
    9.249786787    1.600887001    1.600908097    1.380364249
    9.269805806    1.599339527    1.599360605    1.379755456
    9.289824825    1.597798518    1.597819579    1.379147462
    9.309843844    1.596263934    1.596284977    1.378540268
    9.329862863    1.594735735    1.594756760    1.377933875
    9.349881882    1.593213880    1.593234887    1.377328284
    9.369900901    1.591698330    1.591719319    1.376723496
    9.389919920    1.590189045    1.590210016    1.376119514
    9.409938939    1.588685987    1.588706940    1.375516337
    9.429957958    1.587189117    1.587210051    1.374913967
    9.449976977    1.585698396    1.585719312    1.374312406
    9.469995996    1.584213787    1.584234684    1.373711654
    9.490015015    1.582735251    1.582756131    1.373111712
    9.510034034    1.581262752    1.581283613    1.372512582
    9.530053053    1.579796252    1.579817095    1.371914265
    9.550072072    1.578335715    1.578356539    1.371316761
    9.570091091    1.576881104    1.576901909    1.370720072
    9.590110110    1.575432382    1.575453169    1.370124199
    9.610129129    1.573989515    1.574010284    1.369529142
    9.630148148    1.572552466    1.572573216    1.368934904
    9.650167167    1.571121200    1.571141931    1.368341484
    9.670186186    1.569695683    1.569716395    1.367748884
    9.690205205    1.568275878    1.568296572    1.367157105
    9.710224224    1.566861753    1.566882428    1.366566147
    9.730243243    1.565453273    1.565473928    1.365976012
    9.750262262    1.564050403    1.564071040    1.365386701
    9.770281281    1.562653111    1.562673728    1.364798214
