# energy grid [eV]     epsr_x  epsr_y  epsr_z
# plasmon frequences [eV]:    10.684827731   10.685125750    9.640424127
    5.906610611    0.026965999    0.027053303    1.717645034
    5.926629630   -0.563699630   -0.563636452    1.714743489
    5.946648649   -0.539409554   -0.539386503    1.718590692
    5.966667668   -0.353070506   -0.353041182    1.724490183
    5.986686687   -0.191568459   -0.191530868    1.730545221
    6.006705706   -0.057955539   -0.057912102    1.736818005
    6.026724725    0.059740415    0.059787854    1.743597628
    6.046743744    0.171955557    0.172005789    1.751263597
    6.066762763    0.287752429    0.287803969    1.760336107
    6.086781782    0.409742497    0.409786285    1.771326477
    6.106800801    0.474642847    0.474616662    1.782472953
    6.126819820    0.357754086    0.357714165    1.789043852
    6.146838839    0.346642350    0.346779541    1.791638791
    6.166857858    0.065036947    0.065380029    1.728156901
    6.186876877   -0.119133712   -0.119053362    1.683936646
    6.206895896   -0.019254880   -0.019229162    1.696028660
    6.226914915    0.096000998    0.096032093    1.712228262
    6.246933934    0.192743038    0.192780916    1.725624011
    6.266952953    0.276382529    0.276424061    1.737003703
    6.286971972    0.353507625    0.353550122    1.747460225
    6.306990991    0.429567986    0.429609030    1.757910686
    6.327010010    0.509900164    0.509937044    1.769272692
    6.347029029    0.600758204    0.600787654    1.782648140
    6.367048048    0.707347287    0.707369445    1.798921402
    6.387067067    0.799784573    0.799848509    1.812063987
    6.407086086    0.614899390    0.615213278    1.770214133
    6.427105105    0.265789986    0.265915853    1.695182812
    6.447124124    0.317650629    0.317660514    1.697456760
    6.467143143    0.451095761    0.451101418    1.713567233
    6.487162162    0.587588381    0.587594287    1.726843888
    6.507181181    0.733982808    0.733983359    1.737149522
    6.527200200    0.877109960    0.877126411    1.745461908
    6.547219219    0.751289827    0.751520137    1.752383928
    6.567238238    0.074469313    0.074706251    1.758250753
    6.587257257   -0.027482432   -0.027430664    1.763696039
    6.607276276    0.101250072    0.101288252    1.768781438
    6.627295295    0.217899674    0.217944735    1.773545145
    6.647314314    0.308561612    0.308612210    1.778064837
    6.667333333    0.381356541    0.381410460    1.782402388
    6.687352352    0.442841812    0.442897757    1.786601917
    6.707371371    0.497297675    0.497354613    1.790704580
    6.727390390    0.547591953    0.547648862    1.794743548
