# energy grid [eV]     epsi_x  epsi_y  epsi_z
#
    9.949949950    0.215304547    0.215298242    1.180302152
    9.969969970    0.162650696    0.162645576    1.560247908
    9.989989990    0.105771658    0.105771957    2.692320681
   10.010010010    0.090238232    0.090240872    4.197818959
   10.030030030    0.101712152    0.101719611    4.085465708
   10.050050050    0.134528324    0.134537864    2.538506323
   10.070070070    0.167591610    0.167585181    1.490891666
   10.090090090    0.181447317    0.181424193    1.172316447
   10.110110110    0.251355551    0.251335702    1.234895627
   10.130130130    0.282313253    0.282297725    1.633493684
   10.150150150    0.286891219    0.286882955    2.305658587
   10.170170170    0.207984119    0.207989283    1.823679901
   10.190190190    0.166978118    0.166978972    1.164965578
   10.210210210    0.189885527    0.189887980    0.981516608
   10.230230230    0.223787232    0.223802750    1.012038859
   10.250250250    0.196156838    0.196153007    1.277228714
   10.270270270    0.133485401    0.133468551    1.992823295
   10.290290290    0.104749186    0.104743279    3.709007941
   10.310310310    0.107992400    0.107992716    6.754782114
   10.330330330    0.138240236    0.138244966    6.419066432
   10.350350350    0.182011922    0.182002656    4.265072642
   10.370370370    0.225763497    0.225777535    3.298393465
   10.390390390    0.341189213    0.341242665    2.295947384
   10.410410410    0.533982922    0.533984998    1.786966245
   10.430430430    0.493708540    0.493580100    1.658325346
   10.450450450    0.431066418    0.430958062    1.268509267
   10.470470470    0.391893037    0.391875294    1.033535462
   10.490490490    0.269747021    0.269748506    1.044513482
   10.510510511    0.232488983    0.232497130    1.238472370
   10.530530531    0.169256742    0.169270221    1.717583249
   10.550550551    0.131768553    0.131784920    2.989357735
   10.570570571    0.137501594    0.137529919    3.312192456
   10.590590591    0.147566691    0.147582140    2.085140120
   10.610610611    0.139154808    0.139178755    1.629889251
   10.630630631    0.168238207    0.168294468    1.746068598
   10.650650651    0.268316856    0.268446062    2.266346271
   10.670670671    0.475198586    0.475389471    4.026083752
   10.690690691    0.504682638    0.504780165    5.691627115
   10.710710711    0.482796751    0.482907872    3.934457373
   10.730730731    0.589680836    0.589721834    2.529520675
   10.750750751    0.426243957    0.426179966    1.573982012
   10.770770771    0.243804505    0.243771314    1.164931408
   10.790790791    0.172614810    0.172604030    1.117544972
   10.810810811    0.165963905    0.165961194    1.148686199
   10.830830831    0.218076897    0.218076828    0.924871070
   10.850850851    0.301880073    0.301843332    0.859178760
   10.870870871    0.268511540    0.268467311    0.975956054
   10.890890891    0.184326387    0.184319672    1.147125937
   10.910910911    0.122715206    0.122715108    1.434175448
   10.930930931    0.099529416    0.099529265    1.558189347
   10.950950951    0.094427215    0.094429588    1.414484468
   10.970970971    0.106096468    0.106105713    1.340364719
   10.990990991    0.121122523    0.121124503    1.088340918
   11.011011011    0.101673575    0.101671660    1.100079821
   11.031031031    0.098005992    0.098012070    1.543571487
   11.051051051    0.120435538    0.120454210    2.522222739
