# energy grid [eV]     epsr_x  epsr_y  epsr_z
# plasmon frequences [eV]:    11.113107652   11.113477898    9.349077768
   10.890890891    1.564117052    1.564220873    1.456524836
   10.910910911    1.554066909    1.554133957    1.481742944
   10.930930931    1.550266055    1.550344261    1.208442759
   10.950950951    1.585940318    1.586052653    0.908410459
   10.970970971    1.631510982    1.631607448    1.166461079
   10.990990991    1.618485683    1.618560192    1.578818154
   11.011011011    1.630024237    1.630130188    2.053898040
   11.031031031    1.675521461    1.675635042    2.547590262
   11.051051051    1.714710968    1.714822078    2.885516118
   11.071071071    1.735967547    1.736066699    3.087905523
   11.091091091    1.759439873    1.759552760    2.620140217
   11.111111111    1.792598401    1.792718030    1.320401290
   11.131131131    1.819327265    1.819449184    0.631002393
   11.151151151    1.876092014    1.876217396    0.875917664
   11.171171171    1.931296261    1.931406851    1.281984916
   11.191191191    1.918803279    1.918878069    1.688111453
   11.211211211    1.903671041    1.903812823    1.927008089
   11.231231231    1.972033659    1.972199084    1.892976681
   11.251251251    2.035917778    2.036061472    1.653596969
   11.271271271    1.894287801    1.894348550    1.495440481
   11.291291291    1.749723475    1.749888958    0.030588745
   11.311311311    1.814315197    1.814529347   -1.163918780
   11.331331331    1.913888101    1.914122425   -1.111140764
   11.351351351    2.006516481    2.006762807   -1.072970460
   11.371371371    2.090219049    2.090487168   -0.782518099
   11.391391391    2.106197982    2.106428987   -0.452670989
   11.411411411    1.985127319    1.985421174   -0.162775542
   11.431431431    1.988290104    1.988637553    0.069560147
   11.451451451    1.907029048    1.906919685    0.365785186
   11.471471471    1.744933994    1.744514543    0.587960073
   11.491491491    1.727490711    1.727125400    0.558272683
   11.511511512    1.841420759    1.841115185    0.477732930
   11.531531532    1.969854345    1.969570966    0.382354126
   11.551551552    2.029283258    2.028993422    0.552732134
   11.571571572    1.845684848    1.845352901    0.764266493
   11.591591592    1.774670044    1.774284933    0.999863037
   11.611611612    1.839424033    1.839081004    1.051261229
   11.631631632    1.859033117    1.859200455    0.966588969
   11.651651652    1.930226844    1.930578729    0.739180350
   11.671671672    1.991892113    1.992212317    0.784353026
   11.691691692    1.958946060    1.959211426    1.070461445
   11.711711712    2.013678302    2.013891361    1.365452088
   11.731731732    2.051142779    2.051338147    1.190740836
   11.751751752    1.972128969    1.972307187    0.966433678
   11.771771772    1.799935410    1.800085795    0.974053505
   11.791791792    1.847262944    1.847394442    1.096876286
   11.811811812    1.941240831    1.941360739    1.377609106
   11.831831832    2.021192247    2.021293935    1.690272410
   11.851851852    2.084459693    2.084549856    1.697293809
   11.871871872    2.125222749    2.125274771    1.770106142
   11.891891892    2.166426141    2.166470742    2.001577926
   11.911911912    2.256082458    2.256105091    1.224819944
   11.931931932    2.300126027    2.300142320    0.693660588
   11.951951952    2.133402742    2.133546284    1.062119347
   11.971971972    1.988842419    1.989176733    1.437275962
   11.991991992    2.030891107    2.031218957    1.775824087
   12.012012012    2.130423917    2.130715856    1.665919223
   12.032032032    2.230078012    2.230345253    1.556131738
   12.052052052    2.324071233    2.324329930    1.625662854
   12.072072072    2.384641756    2.384902982    0.747480274
   12.092092092    2.375172984    2.375431129    0.304688867
   12.112112112    2.350956386    2.351193406    0.269494971
   12.132132132    2.336810612    2.336959857    0.042504219
   12.152152152    2.251105513    2.251256768   -0.627003942
   12.172172172    2.337701293    2.337906553   -0.794247773
   12.192192192    2.477974215    2.478192437   -0.450188814
   12.212212212    2.612127808    2.612356501   -0.051689233
   12.232232232    2.618373511    2.618634901    0.225780031
   12.252252252    2.580592902    2.580872891    0.247559787
   12.272272272    2.693836182    2.694131927    0.130161565
   12.292292292    2.588161529    2.588437840   -0.017890547
   12.312312312    2.444654909    2.444878196    0.037112161
   12.332332332    2.056860065    2.057057059    0.233305974
   12.352352352    1.953977120    1.954389103    0.421345335
   12.372372372    2.124722738    2.125198084    0.580243687
   12.392392392    2.276210629    2.276442772    0.711723026
   12.412412412    2.371864731    2.371725508    0.839946694
   12.432432432    2.378115235    2.377937476    0.963298760
   12.452452452    2.362745723    2.362679484    1.086820467
   12.472472472    2.474143880    2.474146042    1.181851389
   12.492492492    2.600834903    2.600877159    1.245313786
   12.512512513    2.735372076    2.735447917    1.320545304
   12.532532533    2.861034024    2.861111672    1.427738109
   12.552552553    2.899875362    2.899874024    1.581565026
   12.572572573    2.955821551    2.955803066    1.749487412
   12.592592593    3.031873654    3.031866609    1.859999649
   12.612612613    3.161917939    3.161955355    1.905327170
   12.632632633    3.116211130    3.116174230    1.896648331
   12.652652653    2.682987657    2.682937062    1.907523401
   12.672672673    2.618150243    2.618162982    2.039567519
   12.692692693    2.733345853    2.733412255    2.120903124
   12.712712713    2.919258503    2.919342127    2.084332284
   12.732732733    3.115294501    3.115396951    1.787618690
   12.752752753    3.011214879    3.011268722    1.651701359
   12.772772773    2.615972173    2.616050443    1.760715207
   12.792792793    2.650036617    2.650230112    1.858046662
   12.812812813    2.897274904    2.897478974    1.796077356
   12.832832833    3.144674784    3.144826998    1.505692899
   12.852852853    3.274200610    3.274278987    1.613983213
   12.872872873    3.354723626    3.354928648    1.950287494
   12.892892893    3.451256063    3.451495309    2.273152423
   12.912912913    3.634348167    3.634597918    2.224072665
   12.932932933    3.543144663    3.543428359    1.859749369
   12.952952953    3.652516774    3.652835505    1.770449081
   12.972972973    3.772719338    3.773074324    1.649110241
   12.992992993    3.644769312    3.645082346    1.694232165
   13.013013013    3.186857704    3.186969156    1.614600678
   13.033033033    3.153478218    3.153611643    1.527235985
   13.053053053    3.020446047    3.020265537    1.823639621
   13.073073073    2.781339116    2.781454711    2.114027577
   13.093093093    3.124674940    3.124886608    2.312763717
   13.113113113    3.584748485    3.585000537    2.023696803
   13.133133133    4.093166525    4.093465610    1.718649339
   13.153153153    4.613655984    4.613955567    1.886839066
   13.173173173    4.864585959    4.864553944    2.210882063
   13.193193193    4.664460977    4.664501555    2.319140773
   13.213213213    3.903584318    3.903527673    2.409992983
   13.233233233    3.643497540    3.643412477    2.549096662
   13.253253253    4.160558835    4.160879261    1.895719571
   13.273273273    4.083432197    4.083367671    1.061614475
   13.293293293    2.394045281    2.393078700    1.454403070
   13.313313313    2.367583999    2.366746523    2.151198308
   13.333333333    2.892650262    2.892001300    2.156608218
   13.353353353    2.769888774    2.769469944    0.328300610
   13.373373373    2.497358132    2.496946711    0.142693397
   13.393393393    2.794322148    2.794639931    0.909408137
   13.413413413    3.125605615    3.126537514    1.734945911
   13.433433433    3.602513470    3.602776760    2.119849208
   13.453453453    3.933556868    3.934092408    1.572265091
   13.473473473    3.532437743    3.532362611    1.396596537
   13.493493493    3.934275084    3.933969218    1.595452667
   13.513513514    4.293033191    4.293232138    1.894232409
   13.533533534    4.296873823    4.296998047    0.572047094
   13.553553554    3.727890091    3.728052134    0.134302689
   13.573573574    4.358513075    4.358677536    0.415285996
   13.593593594    3.435824278    3.435342660    0.030625783
   13.613613614   -0.047207296   -0.047417646   -0.155247355
   13.633633634   -1.205558502   -1.205110212    0.519032444
   13.653653654   -0.397589120   -0.396973695    0.751975016
   13.673673674    0.333485616    0.334450973    0.410035193
   13.693693694    0.648916487    0.650289912   -0.407141207
   13.713713714    0.823659426    0.825016061   -0.868962499
   13.733733734    0.189619074    0.189587920   -0.487660482
   13.753753754    0.439804697    0.440385524   -0.495683965
   13.773773774    0.937467082    0.938358953   -0.658606509
   13.793793794    0.702016669    0.702798962   -0.443771247
   13.813813814    1.250974745    1.251362501    0.048951346
   13.833833834    1.605583598    1.605488028    0.529686318
   13.853853854    0.116316269    0.115738323    0.554952609
   13.873873874   -0.123961403   -0.124247275    0.300533479
   13.893893894    0.674642606    0.674269212    0.269641893
   13.913913914    1.513821256    1.513302744    0.205662705
   13.933933934    1.741054853    1.741328121   -0.356655639
   13.953953954    0.810611160    0.812316750   -0.825929101
   13.973973974    0.633128087    0.634824432   -0.390024430
   13.993993994    0.793626604    0.795347568    0.011746013
   14.014014014    1.185812032    1.187619868    0.089141843
   14.034034034    1.254844927    1.256662881    0.028468227
   14.054054054    1.274390596    1.276413368   -0.194602984
   14.074074074    1.793053638    1.795344305   -0.629345423
   14.094094094    1.995054503    1.995999089   -1.059200764
   14.114114114    1.130984314    1.131458629   -0.437183781
   14.134134134    1.338514451    1.339474184   -0.025262703
   14.154154154    2.208203262    2.209295236   -1.514975318
   14.174174174    3.150052981    3.151005023   -2.913799718
   14.194194194    3.835046250    3.836180975   -2.676731892
   14.214214214    3.441567142    3.443794116   -2.129305407
   14.234234234    2.371854811    2.373790049   -1.936622960
   14.254254254    0.192961545    0.195719025   -1.808409451
   14.274274274    0.446758925    0.455373008   -1.499370085
   14.294294294    0.485958694    0.483898055   -1.240439616
   14.314314314   -0.737470969   -0.740829308   -1.137266956
   14.334334334   -1.966344941   -1.968466450   -1.133691479
   14.354354354   -1.638324215   -1.639480377   -1.125124587
   14.374374374   -1.974442500   -1.975488385   -1.009537238
   14.394394394   -2.542178059   -2.542812342   -0.901420605
   14.414414414   -2.060853705   -2.061631917   -0.827960005
   14.434434434   -1.515225445   -1.515750721   -0.726786459
   14.454454454   -0.811728812   -0.812014121   -0.761956121
   14.474474474   -0.103912655   -0.104017122   -0.771569257
   14.494494494    0.559488293    0.559574393   -0.631135196
   14.514514515    1.006891966    1.007321299   -0.533006015
   14.534534535    1.463154153    1.463774414   -0.365068252
   14.554554555    0.987157262    0.987653105   -0.321395388
   14.574574575   -1.346197622   -1.346154270   -0.482350956
   14.594594595   -2.408323235   -2.408650990   -0.804389470
   14.614614615   -2.041027196   -2.041094991   -0.785474791
   14.634634635   -1.412874771   -1.412542457   -0.624030123
   14.654654655   -1.047820324   -1.047195002   -0.580600139
   14.674674675   -0.749650055   -0.749370773   -0.572704873
   14.694694695   -0.345302234   -0.346604512   -0.495656655
   14.714714715   -0.100855316   -0.105102797   -0.431712153
   14.734734735   -0.184829671   -0.185991308   -0.381450224
   14.754754755   -0.244369021   -0.244515005   -0.319230650
   14.774774775   -0.031793665   -0.031980879   -0.197685674
   14.794794795    0.060674573    0.060560478   -0.145047775
   14.814814815    0.253020654    0.253263036   -0.191154219
   14.834834835    0.743595192    0.744073071   -0.105716657
   14.854854855    1.117538418    1.118127685   -0.006028955
   14.874874875    1.304937440    1.305645408   -0.053612157
   14.894894895    0.238254750    0.238896646   -0.172723565
   14.914914915   -0.675828476   -0.674810630   -0.270947775
   14.934934935   -0.994601593   -0.994916750   -0.260052549
   14.954954955   -1.156361143   -1.156980231   -0.255258977
   14.974974975   -1.006037452   -1.007196053   -0.205231772
   14.994994995   -0.799516129   -0.800677693   -0.108841338
   15.015015015   -0.839944589   -0.840308885   -0.053066773
   15.035035035   -0.837859283   -0.838838235   -0.067196581
   15.055055055   -0.500413095   -0.501547084   -0.043467105
   15.075075075   -0.115252338   -0.116248361    0.033683116
   15.095095095    0.250401756    0.249539479    0.103912474
   15.115115115    0.589843689    0.589070418    0.130957946
   15.135135135    0.674344312    0.673489035    0.111756392
   15.155155155    0.538396544    0.537631658    0.117956521
   15.175175175    0.645444733    0.644670654    0.106487899
   15.195195195    0.502255463    0.501368972    0.212605213
   15.215215215   -0.021714424   -0.022298610    0.351075568
   15.235235235    0.192926279    0.192651820    0.427409037
   15.255255255    0.295964550    0.295580344    0.301551320
   15.275275275   -0.039056395   -0.039432514    0.048386099
   15.295295295    0.099997158    0.099535308    0.057311654
   15.315315315   -0.418102868   -0.418824743    0.090316241
   15.335335335   -0.489286705   -0.490002007   -0.004439585
   15.355355355   -0.212611896   -0.211292983   -0.015492246
   15.375375375   -0.655798519   -0.652816582   -0.016400024
   15.395395395   -1.035224457   -1.035722106    0.025721685
   15.415415415   -0.942901966   -0.943696011    0.153028853
   15.435435435   -0.860521991   -0.861189787    0.214984936
   15.455455455   -0.742340207   -0.742829127    0.067807767
   15.475475475   -0.455676082   -0.456098041   -0.019172696
   15.495495495   -0.156487153   -0.156854990   -0.127544474
   15.515515516    0.120242754    0.119951876   -0.166687211
   15.535535536    0.362987200    0.362724896   -0.256613740
   15.555555556    0.149406711    0.148994911   -0.265731502
   15.575575576   -0.199051413   -0.199514630   -0.184797980
   15.595595596   -0.082230730   -0.082742179   -0.124331825
   15.615615616    0.162573697    0.162091736   -0.034115192
   15.635635636    0.271230142    0.270939347    0.065998947
   15.655655656    0.440961251    0.440668567    0.159731689
   15.675675676    0.685974819    0.685678362    0.246388614
   15.695695696    0.666446790    0.666095724    0.243572376
   15.715715716    0.219291983    0.218987642    0.232855361
   15.735735736    0.349589364    0.349319948    0.218658257
   15.755755756    0.714552459    0.714294994    0.014924595
   15.775775776    0.999642660    0.999252995    0.012474467
   15.795795796    1.070863953    1.070524472    0.125021247
   15.815815816    1.404904277    1.404836261    0.213696816
   15.835835836    1.831295199    1.831211195    0.289416813
   15.855855856    1.743700138    1.743394860    0.348986589
   15.875875876    0.944513044    0.944103142    0.286222139
   15.895895896   -1.126695877   -1.127204434    0.060991007
   15.915915916   -1.189690963   -1.190047191    0.018206744
   15.935935936   -0.486799703   -0.487135532   -0.005475549
   15.955955956    0.213347932    0.212986686    0.015172381
   15.975975976    0.580869003    0.580432504   -0.009398669
   15.995995996   -0.290002969   -0.290290613   -0.010895793
   16.016016016   -0.916033782   -0.916134741    0.001626353
   16.036036036   -0.816661176   -0.816924107    0.011733003
   16.056056056   -1.040299436   -1.040445539    0.043267557
   16.076076076   -1.498282886   -1.498128669    0.119827771
   16.096096096   -1.433055758   -1.432839314    0.176435997
   16.116116116   -1.089225548   -1.089287117    0.198433827
   16.136136136   -0.754877633   -0.755114089    0.267687923
   16.156156156   -0.558441880   -0.558801218    0.322004540
   16.176176176   -0.342505366   -0.342884141    0.287779496
   16.196196196   -0.558362521   -0.558931709    0.260039623
   16.216216216   -0.798016409   -0.798657825    0.176491569
   16.236236236   -0.568969165   -0.569885184    0.194911071
   16.256256256   -0.403883640   -0.403386710    0.182127794
   16.276276276   -0.709518091   -0.706163629    0.176904900
   16.296296296   -0.984381623   -0.983849417    0.189778152
   16.316316316   -0.839106481   -0.839346261    0.205787114
   16.336336336   -0.607967551   -0.608108010    0.252652719
   16.356356356   -0.402173034   -0.402149761    0.260021193
   16.376376376   -0.168972166   -0.168862202    0.278588350
   16.396396396    0.052824491    0.053051544    0.215173770
   16.416416416    0.216045996    0.216418113    0.170972839
   16.436436436   -0.184763972   -0.184541331    0.188765191
   16.456456456   -0.862865074   -0.862733979    0.242048246
   16.476476476   -0.831510627   -0.831514301    0.177290740
   16.496496496   -0.818201753   -0.818253238    0.169670379
   16.516516517   -0.746716863   -0.746617272    0.249963692
   16.536536537   -0.572713423   -0.572520137    0.243490233
   16.556556557   -0.431986759   -0.431688751    0.137770272
   16.576576577   -0.385657211   -0.385070748    0.154360307
   16.596596597   -0.341818407   -0.340957560    0.103754122
   16.616616617   -0.232194021   -0.231667358    0.121805166
   16.636636637   -0.124835407   -0.125509772    0.170277700
   16.656656657   -0.023298349   -0.024125988    0.181159562
   16.676676677    0.043633110    0.042982828    0.227048256
   16.696696697    0.110313770    0.109819682    0.289806123
   16.716716717    0.218195247    0.217822641    0.333089559
   16.736736737    0.346819555    0.346524124    0.313080978
   16.756756757    0.467994811    0.467787891    0.223090938
   16.776776777    0.585727285    0.585521179    0.099903432
   16.796796797    0.597099070    0.596903332    0.101453959
   16.816816817    0.113293128    0.113078818    0.127276785
   16.836836837   -0.541558607   -0.541608792    0.110972377
   16.856856857   -0.572752818   -0.572541646    0.134810815
   16.876876877   -0.332355302   -0.331973707    0.173647203
   16.896896897   -0.102718481   -0.102372367    0.208278590
   16.916916917    0.041907615    0.040898489    0.236283860
   16.936936937   -0.032017866   -0.034664422    0.260964381
   16.956956957   -0.292681083   -0.293783183    0.283714051
   16.976976977   -0.276519794   -0.276861325    0.301994256
   16.996996997   -0.115848419   -0.116136688    0.323307578
   17.017017017   -0.019689657   -0.019951377    0.341952413
   17.037037037   -0.007972537   -0.008259978    0.350617272
   17.057057057   -0.045392145   -0.045740988    0.357410949
   17.077077077    0.009106714    0.008761224    0.379866716
   17.097097097    0.095650136    0.095243800    0.395456762
   17.117117117    0.025776440    0.025419453    0.361105534
   17.137137137    0.079770309    0.079568402    0.358923304
   17.157157157    0.220696836    0.220486706    0.382810487
   17.177177177    0.376850481    0.376613509    0.406731955
   17.197197197    0.526433575    0.526193716    0.429085473
   17.217217217    0.566299042    0.566070689    0.416254438
   17.237237237    0.483120606    0.482853881    0.367934775
   17.257257257    0.381353553    0.381038185    0.366603385
   17.277277277    0.283533953    0.283367367    0.388627966
   17.297297297    0.376190145    0.376063099    0.407057956
   17.317317317    0.191325715    0.191116784    0.428203819
   17.337337337    0.036732504    0.036357582    0.434219553
   17.357357357   -0.311485078   -0.312123192    0.414323582
   17.377377377   -0.454946736   -0.455772427    0.418093698
   17.397397397   -0.304518759   -0.305511240    0.442720156
   17.417417417   -0.124107162   -0.125083371    0.460604734
   17.437437437   -0.035180055   -0.034474170    0.479823786
   17.457457457    0.020190123    0.021412099    0.503078519
   17.477477477    0.055043275    0.055793707    0.502709458
   17.497497497    0.015060204    0.015479170    0.456477270
   17.517517518   -0.017307435   -0.016982703    0.417427997
   17.537537538    0.079468261    0.079785317    0.439527437
   17.557557558    0.196348812    0.196667490    0.463967121
   17.577577578    0.309460971    0.309839885    0.466665491
   17.597597598    0.437065767    0.437574481    0.458119694
   17.617617618    0.568664367    0.569280455    0.474321085
   17.637637638    0.625067382    0.625165188    0.492242699
   17.657657658    0.439861128    0.438929827    0.506045371
   17.677677678    0.092741241    0.092665157    0.510920828
   17.697697698    0.014418854    0.014906785    0.522566637
   17.717717718   -0.113852848   -0.113482394    0.536513166
   17.737737738   -0.067854410   -0.067726781    0.557443302
   17.757757758    0.084217523    0.084173483    0.576972686
   17.777777778    0.229626808    0.229300422    0.571036976
   17.797797798    0.389251222    0.389010352    0.539404048
   17.817817818    0.561473971    0.561385287    0.539369606
   17.837837838    0.712997796    0.713023132    0.551292334
   17.857857858    0.700863119    0.700999858    0.570951252
   17.877877878    0.219402354    0.219307853    0.591161878
   17.897897898    0.168699416    0.168240148    0.583270997
   17.917917918    0.066720450    0.066116354    0.588723095
   17.937937938   -0.337768660   -0.338252579    0.615935640
   17.957957958   -0.236476055   -0.236848970    0.641364273
   17.977977978   -0.042363096   -0.042739542    0.620496256
   17.997997998    0.094092592    0.093737124    0.575606834
   18.018018018    0.007624215    0.007205404    0.593819791
   18.038038038   -0.235005035   -0.235416274    0.627685922
   18.058058058   -0.141367780   -0.141738658    0.663033486
   18.078078078    0.008427858    0.008071112    0.705773864
   18.098098098    0.127172224    0.126847851    0.756159720
   18.118118118    0.187537767    0.187229943    0.790135896
   18.138138138    0.112056341    0.111728670    0.741648141
   18.158158158    0.035722029    0.035415227    0.624185597
   18.178178178   -0.085937712   -0.086260934    0.574636494
   18.198198198   -0.108923371   -0.109228851    0.624107375
   18.218218218   -0.070633421   -0.070878870    0.698818676
   18.238238238    0.029368460    0.029137762    0.782967264
   18.258258258    0.136404470    0.136167481    0.849898908
   18.278278278    0.232735435    0.232492136    0.757599733
   18.298298298    0.337306179    0.337063820    0.515972716
   18.318318318    0.454533496    0.454288089    0.515000217
   18.338338338    0.527591975    0.527334661    0.612092497
   18.358358358    0.351193601    0.350900481    0.700511542
   18.378378378   -0.004244489   -0.004601770    0.704440480
   18.398398398   -0.018234456   -0.018720006    0.716288056
   18.418418418    0.071179701    0.070653782    0.605302501
   18.438438438    0.182860077    0.182300297    0.236194154
   18.458458458    0.288841295    0.288220767    0.228143800
   18.478478478    0.363126307    0.362367332    0.316946361
   18.498498498    0.372379319    0.371472869    0.398294812
   18.518518519    0.333851302    0.333106313    0.407557216
   18.538538539    0.146337145    0.147141243    0.337296172
   18.558558559    0.111785047    0.111645107    0.374325633
   18.578578579    0.122515211    0.120595504    0.405867382
   18.598598599    0.199836260    0.200440108    0.396413120
   18.618618619    0.143284379    0.144056421    0.381565135
   18.638638639    0.074391262    0.075010177    0.363836656
   18.658658659    0.137264007    0.137693379    0.399761539
   18.678678679    0.225016066    0.225332271    0.441302102
   18.698698699    0.301454019    0.301711278    0.481092269
   18.718718719    0.374517172    0.374752658    0.511528111
   18.738738739    0.417393429    0.417647792    0.523617391
   18.758758759    0.360040859    0.360282638    0.541589353
   18.778778779    0.281326136    0.281473260    0.531152751
   18.798798799    0.172142127    0.172245484    0.504663100
   18.818818819   -0.014292240   -0.014402632    0.497884850
   18.838838839   -0.194464454   -0.194517763    0.454919787
   18.858858859   -0.178116544   -0.178074906    0.431570203
   18.878878879   -0.116945297   -0.116865734    0.440346560
   18.898898899   -0.054493244   -0.054467497    0.462370609
   18.918918919    0.017641593    0.017657600    0.490039228
   18.938938939    0.068850862    0.068885562    0.515321065
   18.958958959    0.089599711    0.089601859    0.539134372
   18.978978979    0.125195994    0.125200343    0.562844095
   18.998998999    0.191734760    0.191763853    0.577499650
   19.019019019    0.247178923    0.247195565    0.577202251
   19.039039039    0.298654112    0.298605173    0.568537676
   19.059059059    0.340315855    0.340176902    0.538254334
   19.079079079    0.305265567    0.304973860    0.533632975
   19.099099099    0.129229176    0.129030227    0.546722781
   19.119119119    0.023133659    0.023037547    0.561876750
   19.139139139    0.073647239    0.073567574    0.580804832
   19.159159159    0.146369896    0.146282763    0.595396133
   19.179179179    0.209089736    0.208981633    0.605717401
   19.199199199    0.267547891    0.267419098    0.622682125
   19.219219219    0.267830638    0.267774541    0.617457858
   19.239239239    0.284266491    0.284405474    0.611556787
   19.259259259    0.258120441    0.258025382    0.629980809
   19.279279279    0.222293769    0.222037644    0.639124744
   19.299299299    0.244834273    0.244566351    0.637182437
   19.319319319    0.090555672    0.090657182    0.658687409
   19.339339339    0.028141706    0.028246862    0.686447675
   19.359359359    0.087771348    0.087835516    0.705579342
   19.379379379    0.143660717    0.143698862    0.724447594
   19.399399399    0.174219970    0.174264373    0.768276657
   19.419419419    0.203761691    0.203805847    0.818719670
   19.439439439    0.217964513    0.217989343    0.821208560
   19.459459459    0.244728686    0.244752032    0.738275741
   19.479479479    0.261834531    0.261863015    0.486886940
   19.499499499    0.260854944    0.260871367    0.417095308
   19.519519520    0.283734013    0.283747567    0.468374751
   19.539539540    0.316325132    0.316331925    0.516050542
   19.559559560    0.355842359    0.355849520    0.538001691
   19.579579580    0.398099429    0.398110317    0.565807346
   19.599599600    0.443031122    0.443049169    0.597061070
   19.619619620    0.491118522    0.491146503    0.618589041
   19.639639640    0.514434825    0.514489879    0.631214298
   19.659659660    0.449104269    0.449177180    0.636261616
   19.679679680    0.426944957    0.427010678    0.597105591
   19.699699700    0.459251836    0.459311253    0.602606167
   19.719719720    0.443156058    0.443232349    0.619409716
   19.739739740    0.410728169    0.410769073    0.616619704
   19.759759760    0.413354968    0.413317976    0.616981439
   19.779779780    0.391149315    0.391065188    0.645422666
   19.799799800    0.385603930    0.385355068    0.678999865
   19.819819820    0.315474961    0.315294820    0.703332828
   19.839839840    0.278960553    0.278606529    0.683823249
   19.859859860    0.287057085    0.286605882    0.655372708
   19.879879880    0.267538038    0.267066692    0.629150547
   19.899899900    0.288048303    0.287550819    0.655962194
   19.919919920    0.354933513    0.354424787    0.700221370
   19.939939940    0.393565988    0.393058360    0.729891145
   19.959959960    0.410750043    0.410224662    0.767645080
   19.979979980    0.416404488    0.415732587    0.820631759
   20.000000000    0.407051135    0.406611820    0.852596048
